"id_cliente","nome","endereco","telefone","email","data_nascimento"
6389,Cliente_4504,Endereço do Cliente_4504,+5511790776710,Cliente_45049902@exemplo.com,1973-05-04
6390,Cliente_4137,Endereço do Cliente_4137,+5511958794679,Cliente_41373462@exemplo.com,1973-08-01
6391,Cliente_9202,Endereço do Cliente_9202,+5511874729506,Cliente_92022853@exemplo.com,1983-02-05
6392,Cliente_6802,Endereço do Cliente_6802,+5511465279774,Cliente_6802@exemplo.com,1974-04-10
6393,Cliente_541,Endereço do Cliente_541,+5511720401011,Cliente_5417373@exemplo.com,1956-09-14
6394,Cliente_8978,Endereço do Cliente_8978,+5511441831822,Cliente_8978@exemplo.com,1957-08-28
6395,Cliente_1741,Endereço do Cliente_1741,+5511496383494,Cliente_1741@exemplo.com,1964-11-08
6396,Cliente_8434,Endereço do Cliente_8434,+5511269552124,Cliente_8434@exemplo.com,2000-12-08
6397,Cliente_6176,Endereço do Cliente_6176,+5511633838227,Cliente_61765712@exemplo.com,1994-02-11
6398,Cliente_2381,Endereço do Cliente_2381,+5511388699819,Cliente_2381@exemplo.com,1955-05-03
6399,Cliente_8320,Endereço do Cliente_8320,+5511756119761,Cliente_8320@exemplo.com,1980-03-01
6400,Cliente_6132,Endereço do Cliente_6132,+5511211883920,Cliente_61326958@exemplo.com,1957-06-19
6401,Cliente_8161,Endereço do Cliente_8161,+5511609857290,Cliente_81619197@exemplo.com,1996-09-24
6402,Cliente_663,Endereço do Cliente_663,+5511424245794,Cliente_6637047@exemplo.com,1993-11-05
6403,Cliente_8064,Endereço do Cliente_8064,+5511146817937,Cliente_80647521@exemplo.com,1982-08-10
6404,Cliente_5086,Endereço do Cliente_5086,+5511379777936,Cliente_5086@exemplo.com,1984-09-11
6405,Cliente_4159,Endereço do Cliente_4159,+5511440962302,Cliente_4159@exemplo.com,2000-08-28
6406,Cliente_7470,Endereço do Cliente_7470,+5511792298694,Cliente_74706693@exemplo.com,1981-03-28
6407,Cliente_7015,Endereço do Cliente_7015,+5511363360136,Cliente_7015@exemplo.com,1965-12-15
6408,Cliente_5464,Endereço do Cliente_5464,+5511206759582,Cliente_5464@exemplo.com,1954-06-03
6409,Cliente_9361,Endereço do Cliente_9361,+5511108633844,Cliente_9361@exemplo.com,1970-05-08
6410,Cliente_5726,Endereço do Cliente_5726,+5511859076051,Cliente_57265690@exemplo.com,1979-10-02
6411,Cliente_7410,Endereço do Cliente_7410,+5511833271160,Cliente_74104321@exemplo.com,1986-09-07
6412,Cliente_8946,Endereço do Cliente_8946,+5511132976539,Cliente_8946@exemplo.com,1951-04-04
6413,Cliente_2937,Endereço do Cliente_2937,+5511985878513,Cliente_29372878@exemplo.com,1957-08-23
6414,Cliente_8175,Endereço do Cliente_8175,+5511347734891,Cliente_8175@exemplo.com,1959-12-27
6415,Cliente_6876,Endereço do Cliente_6876,+5511879969122,Cliente_6876@exemplo.com,1991-08-15
6416,Cliente_2604,Endereço do Cliente_2604,+5511249590262,Cliente_26041961@exemplo.com,1992-08-04
6417,Cliente_1516,Endereço do Cliente_1516,+5511506026805,Cliente_15162128@exemplo.com,1967-11-05
6418,Cliente_3168,Endereço do Cliente_3168,+5511480670650,Cliente_3168@exemplo.com,2000-03-27
6419,Cliente_2284,Endereço do Cliente_2284,+5511932280853,Cliente_22845596@exemplo.com,1955-09-05
6420,Cliente_1744,Endereço do Cliente_1744,+5511159839849,Cliente_17441885@exemplo.com,1996-01-23
6421,Cliente_4863,Endereço do Cliente_4863,+5511506451003,Cliente_4863@exemplo.com,1977-03-31
6422,Cliente_6883,Endereço do Cliente_6883,+5511568331051,Cliente_68831230@exemplo.com,1991-10-25
6423,Cliente_5563,Endereço do Cliente_5563,+5511331808613,Cliente_5563@exemplo.com,1962-09-26
6424,Cliente_8083,Endereço do Cliente_8083,+5511800379768,Cliente_8083@exemplo.com,1977-07-22
6425,Cliente_7312,Endereço do Cliente_7312,+5511941538389,Cliente_73123542@exemplo.com,1994-07-24
6426,Cliente_3877,Endereço do Cliente_3877,+5511196001493,Cliente_38771142@exemplo.com,1966-02-22
6427,Cliente_3583,Endereço do Cliente_3583,+5511169488824,Cliente_3583@exemplo.com,1976-03-12
6428,Cliente_7732,Endereço do Cliente_7732,+5511254094855,Cliente_77322420@exemplo.com,1989-03-27
6429,Cliente_4625,Endereço do Cliente_4625,+5511469099836,Cliente_4625@exemplo.com,1974-04-05
6430,Cliente_6535,Endereço do Cliente_6535,+5511374800755,Cliente_6535@exemplo.com,1987-06-28
6431,Cliente_7877,Endereço do Cliente_7877,+5511645067725,Cliente_7877@exemplo.com,1972-05-22
6432,Cliente_8720,Endereço do Cliente_8720,+5511679972701,Cliente_87208404@exemplo.com,1958-02-18
6433,Cliente_9538,Endereço do Cliente_9538,+5511658707749,Cliente_9538@exemplo.com,1969-07-01
6434,Cliente_6333,Endereço do Cliente_6333,+5511625572902,Cliente_6333@exemplo.com,1952-08-16
6435,Cliente_2452,Endereço do Cliente_2452,+5511235917144,Cliente_24523014@exemplo.com,2000-06-24
6436,Cliente_9824,Endereço do Cliente_9824,+5511849616229,Cliente_9824@exemplo.com,1984-08-06
6437,Cliente_9932,Endereço do Cliente_9932,+5511966350746,Cliente_99322630@exemplo.com,1985-08-19
6438,Cliente_549,Endereço do Cliente_549,+5511694583017,Cliente_549@exemplo.com,1955-11-02
6439,Cliente_3534,Endereço do Cliente_3534,+5511827082801,Cliente_3534@exemplo.com,1981-12-08
6440,Cliente_5803,Endereço do Cliente_5803,+5511913369543,Cliente_5803@exemplo.com,1965-06-26
6441,Cliente_6015,Endereço do Cliente_6015,+5511306150749,Cliente_6015@exemplo.com,1992-12-08
6442,Cliente_396,Endereço do Cliente_396,+5511879522391,Cliente_3964959@exemplo.com,1973-03-14
6443,Cliente_9300,Endereço do Cliente_9300,+5511435543658,Cliente_93007134@exemplo.com,1996-07-20
6444,Cliente_8598,Endereço do Cliente_8598,+5511850302986,Cliente_85985227@exemplo.com,2000-12-13
6445,Cliente_162,Endereço do Cliente_162,+5511672538378,Cliente_1627691@exemplo.com,1989-05-08
6446,Cliente_2609,Endereço do Cliente_2609,+5511219807289,Cliente_2609@exemplo.com,1971-04-13
6447,Cliente_3436,Endereço do Cliente_3436,+5511203025241,Cliente_34361024@exemplo.com,1955-10-10
6448,Cliente_3926,Endereço do Cliente_3926,+5511531832491,Cliente_3926@exemplo.com,1987-05-13
6449,Cliente_2847,Endereço do Cliente_2847,+5511132662971,Cliente_28472957@exemplo.com,1951-06-10
6450,Cliente_6691,Endereço do Cliente_6691,+5511629843726,Cliente_6691@exemplo.com,1962-08-05
6451,Cliente_9473,Endereço do Cliente_9473,+5511668906209,Cliente_94734526@exemplo.com,1988-03-20
6452,Cliente_3502,Endereço do Cliente_3502,+5511194371260,Cliente_3502@exemplo.com,1978-07-27
6453,Cliente_7464,Endereço do Cliente_7464,+5511941769902,Cliente_74649106@exemplo.com,1984-08-22
6454,Cliente_8428,Endereço do Cliente_8428,+5511353648029,Cliente_8428@exemplo.com,1959-01-26
6455,Cliente_3985,Endereço do Cliente_3985,+5511807787245,Cliente_3985@exemplo.com,1976-10-03
6456,Cliente_3903,Endereço do Cliente_3903,+5511622292969,Cliente_3903@exemplo.com,1965-04-21
6457,Cliente_4107,Endereço do Cliente_4107,+5511793210321,Cliente_41071333@exemplo.com,1980-11-21
6458,Cliente_567,Endereço do Cliente_567,+5511749436069,Cliente_567@exemplo.com,1963-06-15
6459,Cliente_5343,Endereço do Cliente_5343,+5511711171770,Cliente_53437629@exemplo.com,1994-03-20
6460,Cliente_7736,Endereço do Cliente_7736,+5511130875202,Cliente_77367639@exemplo.com,1991-06-18
6461,Cliente_9814,Endereço do Cliente_9814,+5511705543021,Cliente_98141177@exemplo.com,1986-12-08
6462,Cliente_2261,Endereço do Cliente_2261,+5511274930418,Cliente_2261@exemplo.com,1964-05-31
6463,Cliente_9481,Endereço do Cliente_9481,+5511342170655,Cliente_94814427@exemplo.com,1994-05-06
6464,Cliente_7928,Endereço do Cliente_7928,+5511480863257,Cliente_7928@exemplo.com,1998-07-28
6465,Cliente_5578,Endereço do Cliente_5578,+5511483170572,Cliente_5578@exemplo.com,1993-03-15
6466,Cliente_3633,Endereço do Cliente_3633,+5511960590268,Cliente_3633@exemplo.com,1951-12-22
6467,Cliente_767,Endereço do Cliente_767,+5511137950613,Cliente_7678294@exemplo.com,1962-05-15
6468,Cliente_5440,Endereço do Cliente_5440,+5511152466349,Cliente_5440@exemplo.com,1962-10-20
6469,Cliente_1548,Endereço do Cliente_1548,+5511288953776,Cliente_1548@exemplo.com,1992-04-29
6470,Cliente_4460,Endereço do Cliente_4460,+5511571253640,Cliente_4460@exemplo.com,1989-10-12
6471,Cliente_5357,Endereço do Cliente_5357,+5511358563787,Cliente_53575297@exemplo.com,1979-04-05
6472,Cliente_9912,Endereço do Cliente_9912,+5511162247334,Cliente_99124196@exemplo.com,1981-09-06
6473,Cliente_7149,Endereço do Cliente_7149,+5511855619713,Cliente_7149@exemplo.com,1991-02-23
6474,Cliente_4791,Endereço do Cliente_4791,+5511137862511,Cliente_4791@exemplo.com,1980-03-20
6475,Cliente_6071,Endereço do Cliente_6071,+5511778579040,Cliente_60717019@exemplo.com,1995-02-18
6476,Cliente_4533,Endereço do Cliente_4533,+5511200907522,Cliente_4533@exemplo.com,1985-06-02
6477,Cliente_5182,Endereço do Cliente_5182,+5511328610251,Cliente_51824403@exemplo.com,1966-10-16
6478,Cliente_1516,Endereço do Cliente_1516,+5511419948201,Cliente_15162209@exemplo.com,1988-09-09
6479,Cliente_4098,Endereço do Cliente_4098,+5511710003480,Cliente_40987302@exemplo.com,1997-11-14
6480,Cliente_7731,Endereço do Cliente_7731,+5511363638670,Cliente_7731@exemplo.com,1985-06-11
6481,Cliente_8755,Endereço do Cliente_8755,+5511182537020,Cliente_8755@exemplo.com,1972-06-30
6482,Cliente_1809,Endereço do Cliente_1809,+5511175031121,Cliente_1809@exemplo.com,1988-11-23
6483,Cliente_4107,Endereço do Cliente_4107,+5511380878588,Cliente_41073058@exemplo.com,1965-04-10
6484,Cliente_5109,Endereço do Cliente_5109,+5511970681268,Cliente_51096285@exemplo.com,1963-07-21
6485,Cliente_1815,Endereço do Cliente_1815,+5511821551922,Cliente_1815@exemplo.com,1954-11-11
6486,Cliente_7892,Endereço do Cliente_7892,+5511967961813,Cliente_78921832@exemplo.com,1952-05-18
6487,Cliente_2657,Endereço do Cliente_2657,+5511373444681,Cliente_2657@exemplo.com,1999-12-28
6488,Cliente_5318,Endereço do Cliente_5318,+5511983766011,Cliente_53182280@exemplo.com,1975-10-17
6489,Cliente_1978,Endereço do Cliente_1978,+5511908009360,Cliente_1978@exemplo.com,1993-11-17
6490,Cliente_999,Endereço do Cliente_999,+5511578399285,Cliente_999@exemplo.com,1968-04-12
6491,Cliente_8377,Endereço do Cliente_8377,+5511545425339,Cliente_8377@exemplo.com,1950-11-19
6492,Cliente_7681,Endereço do Cliente_7681,+5511775832463,Cliente_7681@exemplo.com,1975-06-05
6493,Cliente_7702,Endereço do Cliente_7702,+5511542718761,Cliente_77023857@exemplo.com,1998-06-10
6494,Cliente_8045,Endereço do Cliente_8045,+5511785296382,Cliente_80456045@exemplo.com,1978-05-05
6495,Cliente_3129,Endereço do Cliente_3129,+5511106929405,Cliente_3129@exemplo.com,1960-08-17
6496,Cliente_3853,Endereço do Cliente_3853,+5511379136072,Cliente_38532414@exemplo.com,1985-01-30
6497,Cliente_8222,Endereço do Cliente_8222,+5511320008370,Cliente_8222@exemplo.com,1982-03-19
6498,Cliente_4038,Endereço do Cliente_4038,+5511112032516,Cliente_4038@exemplo.com,1966-02-04
6499,Cliente_815,Endereço do Cliente_815,+5511667379578,Cliente_8158321@exemplo.com,1985-05-18
6500,Cliente_8615,Endereço do Cliente_8615,+5511766301104,Cliente_86152372@exemplo.com,1986-06-06
6501,Cliente_2367,Endereço do Cliente_2367,+5511530930315,Cliente_2367@exemplo.com,1972-03-02
6502,Cliente_5121,Endereço do Cliente_5121,+5511184545002,Cliente_5121@exemplo.com,1961-08-23
6503,Cliente_1463,Endereço do Cliente_1463,+5511273744211,Cliente_1463@exemplo.com,1989-06-15
6504,Cliente_1430,Endereço do Cliente_1430,+5511383857357,Cliente_14301725@exemplo.com,1968-10-18
6505,Cliente_9727,Endereço do Cliente_9727,+5511542750424,Cliente_97277555@exemplo.com,1971-04-24
6506,Cliente_3296,Endereço do Cliente_3296,+5511927675866,Cliente_3296@exemplo.com,1984-07-20
6507,Cliente_8266,Endereço do Cliente_8266,+5511321732518,Cliente_8266@exemplo.com,1975-09-08
6508,Cliente_4914,Endereço do Cliente_4914,+5511236107220,Cliente_4914@exemplo.com,1989-02-18
6509,Cliente_2544,Endereço do Cliente_2544,+5511665528014,Cliente_25448088@exemplo.com,1973-02-15
6510,Cliente_4731,Endereço do Cliente_4731,+5511338970398,Cliente_47319809@exemplo.com,1974-02-03
6511,Cliente_928,Endereço do Cliente_928,+5511745588862,Cliente_9284053@exemplo.com,1998-02-14
6512,Cliente_2944,Endereço do Cliente_2944,+5511699557509,Cliente_2944@exemplo.com,1950-12-24
6513,Cliente_9260,Endereço do Cliente_9260,+5511366210595,Cliente_9260@exemplo.com,1998-03-17
6514,Cliente_8214,Endereço do Cliente_8214,+5511789756122,Cliente_82145808@exemplo.com,2000-06-27
6515,Cliente_8087,Endereço do Cliente_8087,+5511591883421,Cliente_8087@exemplo.com,1980-06-05
6516,Cliente_8637,Endereço do Cliente_8637,+5511151918947,Cliente_8637@exemplo.com,1980-01-01
6517,Cliente_8464,Endereço do Cliente_8464,+5511524255498,Cliente_8464@exemplo.com,1973-10-20
6518,Cliente_2235,Endereço do Cliente_2235,+5511679385876,Cliente_22352443@exemplo.com,1952-08-11
6519,Cliente_2207,Endereço do Cliente_2207,+5511886890705,Cliente_2207@exemplo.com,1972-11-02
6520,Cliente_7128,Endereço do Cliente_7128,+5511705535647,Cliente_7128@exemplo.com,1992-05-26
6521,Cliente_2041,Endereço do Cliente_2041,+5511902087750,Cliente_20418544@exemplo.com,1955-02-11
6522,Cliente_2022,Endereço do Cliente_2022,+5511253361518,Cliente_20229640@exemplo.com,1987-05-19
6523,Cliente_4672,Endereço do Cliente_4672,+5511272285376,Cliente_46728489@exemplo.com,1954-07-28
6524,Cliente_3903,Endereço do Cliente_3903,+5511445475739,Cliente_39035413@exemplo.com,1985-02-15
6525,Cliente_2247,Endereço do Cliente_2247,+5511973084812,Cliente_2247@exemplo.com,1982-11-14
6526,Cliente_3150,Endereço do Cliente_3150,+5511769410056,Cliente_3150@exemplo.com,1989-11-09
6527,Cliente_4108,Endereço do Cliente_4108,+5511551099575,Cliente_4108@exemplo.com,1988-04-19
6528,Cliente_731,Endereço do Cliente_731,+5511926574462,Cliente_7314648@exemplo.com,1951-09-17
6529,Cliente_3435,Endereço do Cliente_3435,+5511985075000,Cliente_34355896@exemplo.com,1984-04-12
6530,Cliente_2223,Endereço do Cliente_2223,+5511447487869,Cliente_2223@exemplo.com,1963-09-27
6531,Cliente_77,Endereço do Cliente_77,+5511111898102,Cliente_775903@exemplo.com,1979-11-19
6532,Cliente_3745,Endereço do Cliente_3745,+5511818256057,Cliente_3745@exemplo.com,1955-03-04
6533,Cliente_4088,Endereço do Cliente_4088,+5511380735493,Cliente_4088@exemplo.com,1956-04-21
6534,Cliente_9283,Endereço do Cliente_9283,+5511348553590,Cliente_9283@exemplo.com,1986-07-17
6535,Cliente_8701,Endereço do Cliente_8701,+5511627738396,Cliente_8701@exemplo.com,1981-07-05
6536,Cliente_1935,Endereço do Cliente_1935,+5511467316874,Cliente_19358085@exemplo.com,1975-11-25
6537,Cliente_7990,Endereço do Cliente_7990,+5511566544544,Cliente_79909787@exemplo.com,1976-08-13
6538,Cliente_9753,Endereço do Cliente_9753,+5511763014849,Cliente_9753@exemplo.com,1963-08-14
6539,Cliente_7930,Endereço do Cliente_7930,+5511436388921,Cliente_7930@exemplo.com,1983-11-26
6540,Cliente_1067,Endereço do Cliente_1067,+5511912236933,Cliente_1067@exemplo.com,1966-05-17
6541,Cliente_6125,Endereço do Cliente_6125,+5511412623748,Cliente_61253396@exemplo.com,2000-12-28
6542,Cliente_9833,Endereço do Cliente_9833,+5511976371755,Cliente_9833@exemplo.com,1968-02-19
6543,Cliente_5107,Endereço do Cliente_5107,+5511159912600,Cliente_51077675@exemplo.com,1967-01-10
6544,Cliente_6550,Endereço do Cliente_6550,+5511169467803,Cliente_6550@exemplo.com,1960-07-17
6545,Cliente_6986,Endereço do Cliente_6986,+5511939546435,Cliente_69863983@exemplo.com,1957-06-02
6546,Cliente_3119,Endereço do Cliente_3119,+5511360903128,Cliente_3119@exemplo.com,1958-07-21
6547,Cliente_6264,Endereço do Cliente_6264,+5511868973717,Cliente_6264@exemplo.com,1955-03-03
6548,Cliente_4115,Endereço do Cliente_4115,+5511674432836,Cliente_4115@exemplo.com,1975-01-25
6549,Cliente_7539,Endereço do Cliente_7539,+5511827775361,Cliente_7539@exemplo.com,1960-12-19
6550,Cliente_7604,Endereço do Cliente_7604,+5511471967629,Cliente_76046941@exemplo.com,1986-11-07
6551,Cliente_8924,Endereço do Cliente_8924,+5511855050102,Cliente_89243224@exemplo.com,1951-02-02
6552,Cliente_7639,Endereço do Cliente_7639,+5511490977866,Cliente_7639@exemplo.com,1953-04-20
6553,Cliente_7240,Endereço do Cliente_7240,+5511456915000,Cliente_7240@exemplo.com,1950-08-10
6554,Cliente_1640,Endereço do Cliente_1640,+5511297812338,Cliente_1640@exemplo.com,1978-08-10
6555,Cliente_2206,Endereço do Cliente_2206,+5511631931717,Cliente_22061560@exemplo.com,1958-08-02
6556,Cliente_9268,Endereço do Cliente_9268,+5511548574576,Cliente_9268@exemplo.com,1972-03-11
6557,Cliente_7131,Endereço do Cliente_7131,+5511751456208,Cliente_71311297@exemplo.com,1976-04-25
6558,Cliente_6658,Endereço do Cliente_6658,+5511596655681,Cliente_66589877@exemplo.com,1976-04-20
6559,Cliente_5394,Endereço do Cliente_5394,+5511733269476,Cliente_53949543@exemplo.com,1994-06-27
6560,Cliente_433,Endereço do Cliente_433,+5511175517084,Cliente_433@exemplo.com,1971-10-14
6561,Cliente_1763,Endereço do Cliente_1763,+5511868736071,Cliente_17634616@exemplo.com,1969-12-22
6562,Cliente_1499,Endereço do Cliente_1499,+5511672619872,Cliente_1499@exemplo.com,1953-09-03
6563,Cliente_9611,Endereço do Cliente_9611,+5511713083182,Cliente_9611@exemplo.com,1988-11-22
6564,Cliente_5338,Endereço do Cliente_5338,+5511658231171,Cliente_5338@exemplo.com,1981-09-20
6565,Cliente_6927,Endereço do Cliente_6927,+5511647819415,Cliente_69273119@exemplo.com,1996-12-17
6566,Cliente_8721,Endereço do Cliente_8721,+5511763082863,Cliente_87216833@exemplo.com,1957-09-17
6567,Cliente_2385,Endereço do Cliente_2385,+5511981851852,Cliente_2385@exemplo.com,1976-06-09
6568,Cliente_3365,Endereço do Cliente_3365,+5511315094810,Cliente_3365@exemplo.com,1998-02-09
6569,Cliente_3320,Endereço do Cliente_3320,+5511117018893,Cliente_3320@exemplo.com,1974-07-04
6570,Cliente_6140,Endereço do Cliente_6140,+5511177458706,Cliente_61409046@exemplo.com,1983-08-26
6571,Cliente_9248,Endereço do Cliente_9248,+5511735952829,Cliente_9248@exemplo.com,1970-09-23
6572,Cliente_1165,Endereço do Cliente_1165,+5511993668361,Cliente_1165@exemplo.com,1998-07-04
6573,Cliente_4797,Endereço do Cliente_4797,+5511900753887,Cliente_4797@exemplo.com,1975-05-23
6574,Cliente_5336,Endereço do Cliente_5336,+5511786285611,Cliente_5336@exemplo.com,1996-05-02
6575,Cliente_7168,Endereço do Cliente_7168,+5511753032921,Cliente_7168@exemplo.com,2000-10-09
6576,Cliente_1976,Endereço do Cliente_1976,+5511431659078,Cliente_1976@exemplo.com,1951-05-28
6577,Cliente_1935,Endereço do Cliente_1935,+5511464353405,Cliente_19352421@exemplo.com,1996-12-23
6578,Cliente_3704,Endereço do Cliente_3704,+5511895023427,Cliente_3704@exemplo.com,1997-08-18
6579,Cliente_1198,Endereço do Cliente_1198,+5511785214129,Cliente_11982962@exemplo.com,1977-01-02
6580,Cliente_7611,Endereço do Cliente_7611,+5511978723341,Cliente_7611@exemplo.com,1950-10-25
6581,Cliente_8834,Endereço do Cliente_8834,+5511449399816,Cliente_8834@exemplo.com,1955-07-31
6582,Cliente_514,Endereço do Cliente_514,+5511662628573,Cliente_5143036@exemplo.com,1961-10-01
6583,Cliente_6623,Endereço do Cliente_6623,+5511801266354,Cliente_6623@exemplo.com,1961-01-02
6584,Cliente_7800,Endereço do Cliente_7800,+5511628946275,Cliente_7800@exemplo.com,1982-02-27
6585,Cliente_728,Endereço do Cliente_728,+5511232652946,Cliente_7288182@exemplo.com,1981-06-03
6586,Cliente_2563,Endereço do Cliente_2563,+5511736892573,Cliente_2563@exemplo.com,1986-05-15
6587,Cliente_6466,Endereço do Cliente_6466,+5511129863923,Cliente_6466@exemplo.com,1957-10-20
6588,Cliente_7716,Endereço do Cliente_7716,+5511668759986,Cliente_77162482@exemplo.com,1976-03-14
